,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,acousticness,artists,energy,id,name,year,genres
45735,46314,45874,55226,30518,0.102,John Lennon,0.625,4PVxV1gls1hUZq4CUy7NWz,"Watching The Wheels - Stripped Down Mix, 2010",1980,rock
45736,46315,45877,55229,30521,0.0055899999999999995,Joy Division,0.88,7CSrmKCRz7g9Z4GdKg3Asn,Colony - 2007 Remaster,1980,rock
45737,46316,45878,55230,30522,0.33899999999999997,Electric Light Orchestra,0.318,1wEfXG9w7t1ASegRlQpRlA,The Fall,1980,rock
45738,46317,45879,55231,30523,0.0026,The B-52's,0.7929999999999999,2zkV839IqOgZC7LAtXAa0U,Quiche Lorraine,1980,rock
45739,46318,45882,55234,30526,0.244,Queen,0.493,6hyjl7z58fwPpx8273ilOC,Play The Game,1980,rock
45740,46319,45883,55235,30527,0.0902,Barry Gibb,0.596,4DhSKuTuOcQ0t7EnC7QTWu,Desire,1980,rock
45741,46320,45885,55237,30529,0.00771,Saxon,0.937,1EORu8Coheibl21VjHtbRg,747 (Strangers in the Night) - 2009 Remastered Version,1980,rock
45742,46321,45886,55238,30530,0.0326,Shooting Star,0.7070000000000001,4UnRd6z2AegF9UdwxjA43o,Last Chance - Remastered,1980,rock
45743,46322,45889,55241,30533,0.0121,Black Sabbath,0.9129999999999999,1qlHt8AEJqNmn88ZGqnsot,Walk Away - 2008 Remaster,1980,rock
45744,46323,45890,55242,30534,0.017,Billy Joel,0.799,3aC44lW7PyOlDdWhLVYEWG,Close to the Borderline,1980,rock
45745,46324,45891,55243,30535,0.615,Bruce Springsteen,0.10400000000000001,6iXyMQAaSfGWe1DmRcf0D5,Stolen Car,1980,rock
45746,46325,45894,55248,30540,0.057,Bruce Springsteen,0.956,50JK0hBaHMWYo20S7AvKbB,Two Hearts,1980,rock
45747,46326,45895,55250,30542,0.828,Queen,0.5,1OnaB4QOjUqfpMY5iEa2Pd,Sail Away Sweet Sister - Remastered 2011,1980,rock
45748,46327,45897,55253,30545,0.0664,The Cure,0.348,55oC4vGPFA0QBBooQ2NHHl,Secrets - 2006 Remaster,1980,rock
45749,46328,45898,55254,30546,0.0175,Motörhead,0.966,4i2F35b5tamKhvMsf0wuuL,Live to Win,1980,rock
45750,46329,45901,55258,30550,0.61,Ramones,0.63,6kncyvw17p7zNhf37TrYRH,Danny Says - 2002 Remaster,1980,rock
45751,46330,45904,55261,30553,0.47200000000000003,Jackson Browne,0.455,0QBp4St6ytOxCo4SzmnfEh,Call It a Loan,1980,rock
45752,46331,45906,55263,30555,0.124,Kenny Loggins,0.862,4yUHJQ77netWvdFXkdtIT2,"I'm Alright - Theme from ""Caddyshack""",1980,rock
45753,46332,45908,55265,30557,0.33799999999999997,Queen,0.485,5BsfxG08SKbFzEhv2UXuiW,Don't Try Suicide - Remastered 2011,1980,rock
45754,46333,45912,55269,30561,0.251,REO Speedwagon,0.9640000000000001,6FmhPm6kqu93t4MdoTP9AT,Follow My Heart,1980,rock
45755,46334,45914,55272,30564,0.0773,Bruce Springsteen,0.9109999999999999,6QXjiVOwMFDjDnIuE7Pjm5,Jackson Cage,1980,rock
45756,46335,45915,55273,30565,0.0173,Eagles,0.895,7aMJo6bv0PFq2bX969Wgos,Life in the Fast Lane - Live; 1999 Remaster,1980,rock
45757,46336,45916,55275,30568,0.0188,The Kinks,0.971,1WPnBnhAgJLczCWRrArhq7,"You Really Got Me - Live at Lowell Memorial Auditorium, MA / March 1979",1980,rock
45758,46337,45917,55277,30570,0.111,The Tubes,0.7170000000000001,5E8VxPox7ozTpH4rjTwGMk,Dancin',1980,rock
45759,46338,45918,55278,30571,0.0689,Bruce Springsteen,0.988,62cFivJR4IOpaNytZ9X6UQ,Crush on You,1980,rock
45760,46339,45919,55279,30572,0.0847,Eagles,0.8640000000000001,687EunByPy5uQKIu3Bc26N,The Long Run - Live; 1999 Remaster,1980,rock
45761,46340,45921,55282,30575,0.0191,Bruce Springsteen,0.506,1nnhJRPj841KPX46NapQy0,Fade Away,1980,rock
45762,46341,45923,55284,30577,0.00441,Judas Priest,0.7509999999999999,0Pawjj5J6FltwqbfSjsvyp,The Rage,1980,rock
45763,46342,45924,55286,30579,0.0051,Judas Priest,0.9309999999999999,0gJWAXkAbWEbK66D78EZ6C,You Don't Have to Be Old to Be Wise,1980,rock
45764,46343,45927,55289,30582,0.745,Joy Division,0.474,7rLB8H9GIzlxgXxXVqQltR,The Eternal - 2007 Remaster,1980,rock
45765,46344,45929,55291,30584,0.615,Billy Joel,0.299,49lW15Ttjngd7uimLKlZee,Through the Long Night,1980,rock
45766,46345,45930,55292,30585,0.00117,Grace Jones,0.544,5cAy7DIWiUybf2P4dFEekt,Warm Leatherette,1980,rock
45767,46346,45931,55293,30586,0.11699999999999999,REO Speedwagon,0.875,6J0iaQT3saT8tzMtrOTFOF,Out Of Season,1980,rock
45768,46347,45932,55294,30587,0.00011200000000000001,Scorpions,0.58,139vGPQ7UFWjP0ou6Vf68z,Animal Magnetism,1980,rock
45769,46348,45933,55295,30588,0.13,Bruce Springsteen,0.484,1cwxCqejFxDyFU7AiEXmVS,I Wanna Marry You,1980,rock
45770,46349,45934,55296,30589,0.136,The Cramps,0.9670000000000001,1Z8zXx9a1ZYVYJOjY59RNR,TV Set - Remastered,1980,rock
45771,46350,45935,55297,30590,0.988,Daniel Johnston,0.45899999999999996,2e2prsLKEnchEOCcEkf0uG,Grievances,1980,rock
45772,46351,45937,55299,30592,0.0373,Joy Division,0.784,49Zt8N0m0RLLFzCELwV7yG,Isolation - 2020 Digital Master,1980,rock
45773,46352,45942,55304,30597,0.115,The B-52's,0.898,7kWu31DOcgoosVElnFZ1OO,Party out of Bounds,1980,rock
45774,46353,45944,55306,30599,0.835,Paul Simon,0.239,2xUgEzjkFNM6EUbp2gVh5E,How the Heart Approaches What It Yearns,1980,rock
45775,46354,45947,55310,30603,0.0533,Bauhaus,0.6759999999999999,27SmGGb8bQoRtXj4RGabxD,Telegram Sam,1980,rock
45776,46355,45948,55311,30604,0.0105,The Police,0.528,5oC43QkhoMplHxrlAK0wBW,Shadows In The Rain,1980,rock
45777,46356,45949,55312,32607,0.0331,Motoharu Sano,0.8390000000000001,7x1M0YQXmQufK1VULpPDp2,ガラスのジェネレーション 2006 (Additional Recorded Version),1980,rock
45778,46357,45951,55315,38569,0.0495,Joy Division,0.5770000000000001,6SnD5dJk06mhNQvvF270cw,Passover - 2007 Remaster,1980,rock
45779,46358,45953,55318,38572,0.139,Journey,0.405,2ec2PuewSVcTL0TvBpfqav,Walks Like a Lady,1980,rock
45780,46359,45956,55321,38575,0.0655,Blackfoot,0.779,0nRWuH4rlmWgSDQEjZcq2y,Fox Chase,1980,rock
45781,46360,45957,55322,38576,0.0288,Kansas,0.612,40TWh42KM4oy6NK6bByNFH,Hold On,1980,rock
45782,46361,45958,55324,38578,0.18,Manfred Mann's Earth Band,0.619,5cVohoOf4zIKtze7nir0L7,For You,1980,rock
45783,46362,45959,55325,38579,0.00124,Judas Priest,0.981,62ckogL6wRdFuiPWV8c1U3,Steeler,1980,rock
45784,46363,45962,55329,38583,0.0033,Wipers,0.695,3JxGBrNcvunLiznL1JJzZN,Is This Real?,1980,rock
45785,46364,45969,55338,38592,0.0215,The Cars,0.731,4PvtsTJDq5T7DdfPIImRnr,Gimme Some Slack,1980,rock
45786,46365,45975,55344,38598,0.321,Queen,0.9159999999999999,2pG9gDOxA2sBR0CZsvVutJ,Rock It (Prime Jive) - Remastered 2011,1980,rock
45787,46366,45976,55345,38599,0.22399999999999998,The Cure,0.27399999999999997,3zkLeCkHfEBOi9BEEo2ChF,Seventeen Seconds - 2006 Remaster,1980,rock
45788,46367,45978,55347,38601,0.00868,Joy Division,0.8290000000000001,00n7hqvg3U8OE5tqlKUaqm,These Days - 2020 Digital Remaster,1980,rock
45789,46368,45981,55350,38604,0.275,Steve Winwood,0.6920000000000001,1le6Bv4fUH56mwleOqnpxE,Spanish Dancer,1980,rock
45790,46369,45982,55351,38605,0.966,Paul McCartney,0.0728,2tCO0sh3X7EaL6RIxecORL,Waterfalls - Remastered 2011,1980,rock
45791,46370,45983,55352,38606,0.0532,Bruce Springsteen,0.935,35EGVPxSBCbYGC3gbu5qM3,Ramrod,1980,rock
45792,46371,45985,55354,38608,0.00539,Joy Division,0.773,3bMdWvDfVZwwEkPVSmIqt1,Atrocity Exhibition - 2020 Digital Master,1980,rock
45793,46372,45987,55356,38610,0.0018399999999999998,Bruce Springsteen,0.991,7bWJ6GIhvc7t2t45bFUqjJ,I'm a Rocker,1980,rock
45794,46373,45988,55357,38611,0.126,John Lennon,0.701,0UPrJwM3KIQNMhyHCQIBt9,I'm Losing You - Remastered 2010,1980,rock
45795,46374,45991,55363,38617,0.00133,Motörhead,0.977,7xsnsgkBFZr0uhHMXIc2h2,Jailbait,1980,rock
45796,46375,45994,55367,38621,0.0262,The Alan Parsons Project,0.5820000000000001,5IahL4vS4M6KXVKZuohVzX,The Gold Bug,1980,rock
45797,46376,45997,55370,38624,0.217,Aerosmith,0.642,5QYOflJdGoTgm9j5EF5Y7s,Kings and Queens - Single Version,1980,rock
45798,46377,45998,55371,38625,0.122,Bruce Springsteen,0.6729999999999999,0KE2pycf0VOY4Tj1XVyrk4,The Price You Pay,1980,rock
45799,46378,45999,55372,38626,0.000909,The Stranglers,0.695,3FgEerIxXNMRhY2KV5Kl44,Duchess,1980,rock
45800,46379,46000,55373,38627,0.0006730000000000001,Motörhead,0.995,05pK81o3qm38lC1pzXS11K,The Hammer,1980,rock
45801,46380,46001,55374,38628,0.00125,Cheap Trick,0.871,2CVOw6RykQVHUtkTillT4M,Just Got Back,1980,rock
45802,46381,46003,55376,38630,0.000231,Roxy Music,0.789,3FUgeEAXmITQys2lwVhU2Y,Over You,1980,rock
45803,46382,46006,55379,38633,0.0651,Bauhaus,0.531,5hpbZhdCC8qJ4BXWcWu7SH,A God in an Alcove,1980,rock
45804,46383,46009,55382,38636,0.0013599999999999999,The Cure,0.35700000000000004,1kk0M1sx5CJBfOW7Du7s9g,At Night - 2006 Remaster,1980,rock
45805,46384,46011,55384,38638,0.0037700000000000003,Bruce Springsteen,0.993,6uvdSA5CPnHlcOXPTLevSr,You Can Look (But You Better Not Touch),1980,rock
45806,46385,46014,55388,38642,0.00125,Wipers,0.888,4nXaTn2GtlF3VETcECzOLp,Wait a Minute,1980,rock
45807,46386,46015,55389,38643,0.0914,The Clash,0.748,3MoCVkwtFocSsZktSMCxBn,Junco Partner - Remastered,1980,rock
45808,46387,46016,55390,38644,0.828,Scorpions,0.278,3U4EHomUpqdMOwlZKrZfHh,Lady Starlight,1980,rock
45809,46388,46017,55391,38645,0.263,Queen,0.35600000000000004,1IPMLLv2ApSZFDLwvgt5yN,Don't Try Suicide,1980,rock
45810,46389,46019,55393,38647,0.00187,The B-52's,0.857,16DzN7oEYy3d5NvUomglGr,Devil in My Car,1980,rock
45811,46390,46022,55396,38650,0.00011899999999999999,Siouxsie and the Banshees,0.42,2WgUntfJ6wcxzUTHcqOQ5M,Red Light,1980,rock
45812,46391,46023,55397,38651,0.059000000000000004,Bob Seger,0.83,2Q81MPQhCZPmnyXjmVn1VP,Shinin' Brightly,1980,rock
45813,46392,46025,55399,38653,0.00017900000000000001,The Psychedelic Furs,0.9159999999999999,4jrgEpY4HmvIvT63grA20X,Pulse,1980,rock
45814,46393,46026,55400,38654,0.0125,Krokus,0.5720000000000001,7dp39ThK3DGKVneJERWhHe,Bedside Radio,1980,rock
45815,46394,46027,55401,38655,0.0241,Paul McCartney,0.495,5BKUXe8lC37DZJfuQ9s825,Darkroom - Remastered 2011,1980,rock
45816,46395,46030,55404,38658,0.322,Warren Zevon,0.726,24tc3OZ7YRdtQofd23niCE,A Certain Girl,1980,rock
45817,46396,46033,55407,38661,0.0801,Yes,0.88,6YmnF4T8NFadmlIbF6yGjB,Tempus Fugit,1980,rock
45818,46397,46034,55408,38662,0.315,David Bowie,0.889,7Gdp4g1w1WWLZgem3ht5Ju,It's No Game (Pt. 2) - 2017 Remaster,1980,rock
45819,46398,46036,55410,38664,0.128,The Alan Parsons Project,0.653,2fItqNfO1O5iBI4Jg2EXyR,May Be A Price To Pay,1980,rock
45820,46399,46037,55411,38665,8.79e-05,The Cramps,0.8420000000000001,4JS9ziFhSRnm4ERHvdmlQg,Strychnine,1980,rock
45821,46400,46038,55412,38666,0.418,The Cars,0.5820000000000001,0Gf4jjRL9UxYrG7pGjZls4,Panorama,1980,rock
45822,46401,46039,55413,38667,0.00109,Heart,0.708,1TOdmNAkv5MvVnBqo2I0mV,Bebe Le Strange,1980,rock
45823,46402,46041,55416,38670,0.8809999999999999,The Cure,0.00821,5NeaJcSMFRUIauJ3Ziomj8,A Reflection - 2006 Remaster,1980,rock
45824,46403,46042,55417,38671,0.44299999999999995,The Clash,0.688,6vkYJbpPG8WOxv8MlbDPmw,Washington Bullets - Remastered,1980,rock
45825,46404,46043,55418,38672,0.0506,John Lennon,0.777,7pbYVcByq72Azqa4BHDuNN,"Cleanup Time - Stripped Down Mix, 2010",1980,rock
45826,46405,46045,55420,38674,0.111,David Bowie,0.8420000000000001,4FVKxmy1hKLlgqvOHN8M9L,Scream Like a Baby - 2017 Remaster,1980,rock
45827,46406,46046,55421,38675,0.0819,David Bowie,0.912,4MqUHb6oetPG3nOdXbHr1d,Because You're Young - 2017 Remaster,1980,rock
45828,46407,46047,55423,38677,0.00251,The J. Geils Band,0.909,0VYOEbCV2NaUZ3bQuJ6HDy,Just Can't Wait,1980,rock
45829,46408,46048,55424,38678,0.0328,Billy Squier,0.845,1kGb78PHGlylL7s9Nw79Si,The Big Beat,1980,rock
45830,46409,46050,55426,38680,0.0686,The Police,0.325,3ubCAVpBwpNiFpeOShjNTt,Behind My Camel,1980,rock
45831,46410,46053,55429,38683,0.0659,The Buggles,0.61,5fmPJfCYIJfyWwRb8cfgYQ,The Plastic Age,1980,rock
45832,46411,46058,55434,38688,0.41200000000000003,Bruce Springsteen,0.292,1vqZh6D1JlnsIikyvDThfc,Wreck on the Highway,1980,rock
45833,46412,46059,55436,38690,0.469,Molly Hatchet,0.852,6QybDKdKyD3ZVYlynJW3rT,Beatin' The Odds,1980,rock
45834,46413,46060,55437,38691,0.0127,The Cramps,0.973,0bE63k8VbDXtMmVz9P602H,Sunglasses After Dark,1980,rock
45835,46414,46061,55438,38692,0.0319,U2,0.905,37r50D42oXhzxtH3VyBzJX,Stories For Boys - Remastered 2008,1980,rock
45836,46415,46064,55441,38695,0.736,Paul McCartney,0.16399999999999998,3jy5qC35tadeX65WWvAS1M,One Of These Days - Remastered 2011,1980,rock
45837,46416,46067,55446,38700,0.151,David Bowie,0.904,0GSDkjD1yuhM5YUICzQ2V5,Kingdom Come - 2017 Remaster,1980,rock
45838,46417,46069,55448,38702,0.54,Grateful Dead,0.581,1EnynpdO45PhqAbXpIbw4m,Feel like a Stranger - 2013 Remaster,1980,rock
45839,46418,46070,55449,38703,0.00047599999999999997,Motörhead,0.9470000000000001,2EBuHG1lyvoCeg9lKlZEum,Fire Fire,1980,rock
45840,46419,46071,55450,38704,0.40700000000000003,Pete Townshend,0.703,2KLMlOqXTdKjvlHANeJ43r,And I Moved,1980,rock
45841,46420,46076,55455,38709,0.0554,Joy Division,0.597,1HEHQ6UgRvbJ4byX7JIuF9,Passover - 2020 Digital Master,1980,rock
45842,46421,46079,55458,38712,0.23199999999999998,The Alan Parsons Project,0.573,4IHxeAuLfjJ0gBYUrsapE4,Nothing Left to Lose,1980,rock
45843,46422,46084,55463,38717,0.21600000000000005,John Lennon,0.507,7C65Cntage9GWXjn0yUf0S,"Woman - Stripped Down Mix, 2010",1980,rock
45844,46423,46086,55465,38720,0.198,Queen,0.348,5xDFYRukUOamdjnFoM3RoW,Save Me,1980,rock
45845,46424,46088,55469,38724,0.4370000000000001,Queen,0.408,0b2KLgMxU74pqrZcWqV7aK,Flash's Theme,1980,rock
45846,46425,46092,55475,38730,0.0972,Peter Gabriel,0.644,4vgqp0xt9Y22jMG177y4B4,Intruder,1980,rock
45847,46426,46093,55476,38731,0.0553,Alice Cooper,0.728,5ikKQMNDzPRPLTXRWemIAc,Clones (We're All),1980,rock
45848,46427,46095,55478,38733,0.0153,Blue Öyster Cult,0.7090000000000001,4Nyx3c0IPFITNo42yodlrh,Black Blade,1980,rock
45849,46428,46096,55479,38734,0.168,Ambrosia,0.7509999999999999,5vXCs8T9SXOQi5Wz9iY194,Livin' on My Own,1980,rock
45850,46429,46097,55480,38735,0.141,The Cars,0.606,6fW3YBaiST6LnAHYzR3XG4,Misfit Kid,1980,rock
45851,46430,46099,55482,38737,0.00321,The Police,0.81,3lNJGai63OeW8peirrAabf,The Other Way Of Stopping,1980,rock
45852,46431,46100,55483,38738,0.16899999999999998,Oingo Boingo,0.828,6IHhIiXsW1JtvHgMezqlvy,"Violent Love - 10"" EP",1980,rock
45853,46432,46102,55485,38740,0.0184,Bauhaus,0.465,5ZUemIAik5s1TvjgA8Vkxz,Terror Couple Kill Colonel,1980,rock
45854,46433,46104,55487,38742,0.0491,Pretenders,0.64,244tOAcc98SEf4tNiYUSej,Private Life - 2006 Remaster,1980,rock
45855,46434,46105,55489,38744,0.0759,Orchestral Manoeuvres In The Dark,0.542,4x4Ja5WXwRjqP66Puowv07,2nd Thought - 2003 Digital Remaster,1980,rock
45856,46435,46107,55491,38746,0.20600000000000002,Squeeze,0.607,65p2AbWFdX0aLAsdxcTDbN,If I Didn't Love You,1980,rock
45857,46436,46108,55492,38747,0.0751,REO Speedwagon,0.894,7MxmJmW08fXXIx0WV1UeKz,Someone Tonight,1980,rock
45858,46437,46110,55494,38749,0.77,The Clash,0.45799999999999996,1gtM2p4GfNEHKa1QahYEPY,Rebel Waltz - Remastered,1980,rock
45859,46438,46111,55495,38750,0.0335,Joy Division,0.7929999999999999,3sAsM39lExnrDY9R3NCNh2,A Means to an End - 2020 Digital Master,1980,rock
45860,46439,46112,55496,38751,0.0041,U2,0.7759999999999999,3w6Ml5q6dZ1WVcwHIa0JyI,Twilight - Remastered 2008,1980,rock
45861,46440,46113,55497,38752,0.00675,The Clash,0.9440000000000001,5AgPt7TyfdqeCYXvDVqqJF,Ivan Meets G.I. Joe - Remastered,1980,rock
45862,46441,46115,55501,38756,0.21100000000000002,Joy Division,0.629,0CB8UyGmMO0G7nLEmjmCyn,Heart and Soul - 2020 Digital Master,1980,rock
45863,46442,46116,55503,38758,0.000248,The Cure,0.223,0rsR3nTofahnwS4ZUpFb6p,Three - 2006 Remaster,1980,rock
45864,46443,46119,55508,38763,0.285,Bob Seger,0.386,3R1NJOyp84C51dpfuYO29A,Good For Me,1980,rock
45865,46444,46121,55510,38765,0.00521,Paul McCartney,0.573,4sAboJdTtegViNaQbPuv45,Frozen Jap - Remastered 2011,1980,rock
45866,46445,46122,55511,38766,0.0038,The Undertones,0.858,5VaqQRje0gW0NJz44flozi,My Perfect Cousin,1980,rock
45867,46446,46126,55517,46777,0.114,Warren Zevon,0.713,5menNpNItJbGso4owSk8SB,Jungle Work,1980,rock
45868,46447,46130,55521,46781,0.139,The Cars,0.782,0Jb0YJIyHajd6277l8v3X7,Don't Tell Me No,1980,rock
45869,46448,46132,55523,46783,0.183,Queen,0.7140000000000001,2EbGKnLDMhVuPzJA3TNnse,Need Your Loving Tonight,1980,rock
45870,46449,46134,55525,46785,0.00557,Joy Division,0.878,5RaquHTS3o2qz44TVyLzKg,Twenty Four Hours - 2020 Digital Master,1980,rock
45871,46450,46138,55529,46789,0.00551,The Clash,0.608,14Bh5lF07ELH1gzD5wyV7A,One More Time - Remastered,1980,rock
45872,46451,46139,55534,46794,0.0326,XTC,0.845,7DRVJs5vJtoWiRH5dHHBnk,Respectable Street - 2001 Remaster,1980,rock
45873,46452,46140,55536,46796,0.16699999999999998,Grateful Dead,0.755,3dh67b55NZrSL1IG3qQAeR,Don't Ease Me In - 2013 Remaster,1980,rock
45874,46453,46142,55539,46799,0.0311,Nazareth,0.8340000000000001,4HoTskE5N0oEM4CKRfuzFI,Holiday,1980,rock
45875,46454,46143,55540,46800,0.32,John Lennon,0.713,6eJofUVk9ivGwORLGB2IzL,Cleanup Time - Remastered 2010,1980,rock
45876,46455,46145,55543,46803,0.255,The Clash,0.843,1HEcT04aFqXJt27hdTQ9nB,The Leader - Remastered,1980,rock
45877,46456,46146,55544,46804,0.005520000000000001,Joy Division,0.885,2xdVantHk5zayugYswViOh,Colony - 2020 Digital Master,1980,rock
45878,46457,46147,55545,46805,0.6,Dire Straits,0.386,4GUTmYrZhYAKLP6G2ZUwHZ,Les Boys,1980,rock
45879,46458,46149,55548,46808,0.0866,REO Speedwagon,0.971,7swWEKvPEjE4nmMtjVuwbG,Shakin' It Loose,1980,rock
45880,46459,46150,55550,46810,0.596,Queen,0.377,07TPg2pDXZmlVLWVRy0DSu,Sail Away Sweet Sister,1980,rock
45881,46460,46156,55557,46817,0.00365,Creedence Clearwater Revival,0.711,5fOMHgOpYC0ryDhqPQXs0r,The Midnight Special - Live,1980,rock
45882,46461,46157,55558,46818,0.02,Journey,0.8109999999999999,5nrgyqDkpzvs9iM9cnycc2,Where Were You,1980,rock
45883,46462,46159,55560,46820,0.00824,Queen,0.9129999999999999,7FXE12wdShUBmxiCUngATk,Coming Soon - Remastered 2011,1980,rock
45884,46463,46160,55561,46821,0.0323,Roxy Music,0.636,0Gy2Mq49a3qb79jwlEa59o,My Only Love,1980,rock
45885,46464,46161,55562,46822,0.542,Eagles,0.4270000000000001,0WgA0akjk3mDd6Fjp98lmt,Saturday Night - Live; 1999 Remaster,1980,rock
45886,46465,46162,55563,46823,0.33,Oingo Boingo,0.851,2vTOVmyUD6irylnPPDv12f,"Ain't This The Life - 10"" EP",1980,rock
45887,46466,46164,55565,46825,0.086,Pat Benatar,0.516,4KmoTiXV39ypOHXs6fpImF,I'm Gonna Follow You,1980,rock
45888,46467,46166,55567,46827,0.008870000000000001,Motörhead,0.976,6enLEAtq3Vnv01sqowC82l,Dance,1980,rock
45889,46468,46167,55568,46828,0.149,The Clash,0.72,6vcKP14og5S4RTvPRZcEzJ,Something About England - Remastered,1980,rock
45890,46469,46169,55570,46830,0.0119,The Rolling Stones,0.7120000000000001,7m8ho2ixAYs30dPdZ9i0BV,Down In The Hole - Remastered,1980,rock
45891,46470,46172,55574,46834,0.00824,Genesis,0.855,2JPWiYKyPM9ST26TpKAeYd,Misunderstanding - 2007 Remaster,1980,rock
45892,46471,46176,55579,46839,0.16,Supertramp,0.7340000000000001,7o4pyJOfb2LN6mLKqesGfF,School - Live At Pavillon de Paris/1979,1980,rock
45893,46472,46178,55581,46841,0.158,The Cramps,0.9670000000000001,1I7YQGe75fJmnRlCiJWj8R,Tear It Up - Remastered,1980,rock
45894,46473,46179,55582,46842,0.457,Paul McCartney,0.767,1SGY7icr8DsQHb1Yo62PZO,Coming Up - Remastered 2011,1980,rock
45895,46474,46180,55583,46843,0.000153,Creedence Clearwater Revival,0.754,3PLnH5T3MB9ItFADOxSp83,Born On The Bayou - Live,1980,rock
45896,46475,46181,55584,46844,0.0222,The Cure,0.725,3tYF00gBtoWL0GDpBAawu8,M - 2006 Remaster,1980,rock
45897,46476,46184,55587,46847,0.0134,Heart,0.316,7vzCPWXosPqgnCIsHMcyAQ,Straight On,1980,rock
45898,46477,46186,55589,46850,0.0156,Huey Lewis & The News,0.72,1W45JFu49b429PkOZYrgzd,Don't Make Me Do It,1980,rock
45899,46478,46187,55590,46851,0.0007379999999999999,Joy Division,0.812,1ZiZmjep6TYGdNJs6y7RsC,"Love Will Tear Us Apart (12"" Version)",1980,rock
45900,46479,46188,55592,46853,0.419,Aerosmith,0.45299999999999996,2c0WeoNGDde1Th4C9S3hN5,Dream On,1980,rock
45901,46480,46190,55595,46856,0.0443,Motörhead,0.925,3lp7Y9i70WbRksPm9SFDKm,Bite the Bullet,1980,rock
45902,46481,46191,55596,46857,0.00543,Scorpions,0.667,6O4C8nobNLoxFU2GYSpuJo,Falling In Love,1980,rock
45903,46482,46192,55597,46858,0.000145,Wipers,0.721,3mOevne8BigZil9ehpRrA2,Up Front,1980,rock
45904,46483,46193,55599,46860,0.000323,Joy Division,0.544,4tX1L7YYwkXeQAuQJ4Yhl2,Decades - 2020 Digital Master,1980,rock
45905,46484,46196,55602,46863,0.0279,America,0.47100000000000003,7HRAvFFmKLydyLtX5LBOwH,Survival,1980,rock
45906,46485,46198,55605,46866,0.0387,Heart,0.42200000000000004,2F1tiSvwwzEpMyEEfVGyaA,Tell It Like It Is,1980,rock
45907,46486,46200,55608,46869,0.0212,Huey Lewis & The News,0.8320000000000001,7bJIoLtMhkNxa2cgEsYxwA,Some Of My Lies Are True (Sooner Or Later),1980,rock
45908,46487,46202,55610,46871,0.0364,The Cure,0.8390000000000001,14HaQ7Go4QdKj6LgFJSZqV,Play for Today - 2006 Remaster,1980,rock
45909,46488,46203,55611,46872,0.11199999999999999,Michael Stanley Band,0.631,2nf3nOax2P7jf7kIlxBgIP,Lover (Remastered),1980,rock
45910,46489,46214,55622,46883,0.122,John Mellencamp,0.753,5tSJcd6jMcFCyKnI5JTag4,This Time - Single Version,1980,rock
45911,46490,46216,55624,46885,0.16399999999999998,John Martyn,0.273,0GzeYMX0uFcXtGwXuBUfpD,Sweet Little Mystery,1980,rock
45912,46491,46217,55625,46886,0.784,Peter Gabriel,0.713,0jngaR7DQWMye5yYn7fzqd,No Self Control,1980,rock
45913,46492,46219,55627,46888,0.0569,Red Rider,0.7509999999999999,1zDTc9xaDz3HCLEos91YKT,White Hot,1980,rock
45914,46493,46223,55631,46892,0.00179,The Clash,0.888,5GzymV79vAt93PdiXJNCYU,Up In Heaven (Not Only Here) - Remastered,1980,rock
45915,46494,46225,55633,46894,0.12300000000000001,Bob Seger,0.9890000000000001,742pFRjjSUPTQjNa7jw8VB,Long Twin Silver Line,1980,rock
45916,46495,46227,55635,46896,0.0445,Ramones,0.978,7hLzIknDV5aHHcEib9h5nY,Chinese Rock - 2002 Remaster,1980,rock
45917,46496,46228,55636,46897,0.7390000000000001,Joy Division,0.488,5r6ADOcMFbdo5VSgTmjXfw,The Eternal - 2020 Digital Master,1980,rock
45918,46497,46236,55646,46907,0.14400000000000002,Harlequin,0.7879999999999999,3IDJZFV2EmYOOalcdId7MZ,Thinking of You,1980,rock
45919,46498,46237,55647,46908,0.28800000000000003,Aerosmith,0.555,4Ab5veHF4SaGWvTD13prxk,Remember (Walking In The Sand),1980,rock
45920,46499,46238,55648,46909,0.00439,Bruce Springsteen,0.956,4BlOigB3NT7DiwHgikD9C8,Meet Me In The City - Studio Outtake - 1979,1980,rock
45921,46500,46241,55651,46912,0.159,Roxy Music,0.654,6XMg9IQsc2MY0G55dFlnoY,In The Midnight Hour,1980,rock
45922,46501,46243,55653,46914,0.147,Paul McCartney,0.7509999999999999,0Ix1999mTT1A3TF6Bywgv5,Coming Up - Live At Glasgow / 1979 / Remastered 2011,1980,rock
45923,46502,46246,55656,46917,0.429,Fleetwood Mac,0.552,4goRYGyFCoEUgCRDbvSQln,"Oh Well (Pt. 1) - Live 1980, St. Louis, MO",1980,rock
45924,46503,46247,55659,46920,0.0467,Eddie Money,0.8109999999999999,5qrTdnhS9NJdnf6oPjLZQo,Trinidad,1980,rock
45925,46504,46248,55660,46921,0.46299999999999997,Paul Simon,0.585,6daemhQH963YVeQYws6tMG,"One-Trick Pony - Live at the Agora Theatre, Cleveland, OH - September 1979",1980,rock
45926,46505,46249,55661,46922,0.0273,Elvis Costello & The Attractions,0.8009999999999999,30XO5sFrcKrEZgHmoOH4B9,High Fidelity,1980,rock
